Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
79,90,3,72.0,10778,20,30,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,3,0.0,30,30,1,30,30,10,10,0,10,0,1768,1768,1,30,0,4,1768,0,0,1768,0,0,2,0,4,2,30,8,6,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,2010,8,4,136500
80,50,4,60.0,10440,20,30,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,3,0.0,30,30,2,30,30,10,10,0,10,0,440,440,1,40,10,4,682,548,0,1230,0,0,1,1,2,1,30,5,6,0,0,5,53,10,2,440,30,30,20,74,0,128,0,0,0,0,5,2009,8,4,110000
81,60,3,100.0,13000,20,30,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,576.0,30,40,1,40,30,10,30,448,10,0,448,896,1,30,10,4,1182,960,0,2142,0,0,2,1,4,1,40,8,6,1,40,1,51,30,1,509,30,30,20,0,72,0,0,252,0,0,6,2009,8,4,193500
82,120,4,32.0,4500,20,30,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,443.0,30,40,2,50,40,10,60,1201,10,0,36,1237,1,50,10,4,1337,0,0,1337,1,0,2,0,2,1,30,5,6,0,0,1,21,30,2,405,30,30,20,0,199,0,0,0,0,0,3,2006,8,4,153500
83,20,3,78.0,10206,20,30,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,4,468.0,30,30,2,40,30,10,60,33,10,0,1530,1563,1,50,10,4,1563,0,0,1563,0,0,2,0,3,1,40,6,6,1,40,1,12,20,3,758,30,30,20,144,99,0,0,0,0,0,10,2008,8,4,245000
84,20,3,80.0,8892,20,20,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,8,8,0,66.0,30,30,1,30,30,10,10,0,10,0,1065,1065,1,40,10,4,1065,0,0,1065,0,0,1,1,3,1,30,6,6,0,0,5,45,10,2,461,30,30,20,74,0,0,0,0,0,0,7,2007,0,4,126500
85,80,3,0.0,8530,20,20,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,1,22.0,30,30,2,40,30,10,10,0,10,0,384,384,1,40,10,4,804,670,0,1474,0,0,2,1,3,1,30,7,6,1,30,3,24,30,2,400,30,30,20,120,72,0,0,0,0,700,5,2009,8,4,168500
86,60,3,121.0,16059,20,30,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,1,284.0,40,30,1,40,30,10,10,0,10,0,1288,1288,1,50,10,4,1301,1116,0,2417,0,0,2,1,4,1,40,9,6,1,30,1,28,10,2,462,30,30,20,127,82,0,0,0,0,0,4,2006,8,4,260000
87,60,3,122.0,11911,20,10,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,3,0.0,40,30,2,40,30,30,10,0,10,0,684,684,1,50,10,4,684,876,0,1560,0,0,2,1,3,1,40,6,6,1,40,3,14,30,2,400,30,30,20,100,38,0,0,0,0,0,3,2009,8,4,174000
88,160,1,40.0,3951,20,30,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,4,76.0,40,30,2,40,30,30,10,0,10,0,612,612,1,50,10,4,612,612,0,1224,0,0,2,1,2,1,40,4,6,0,0,5,10,20,2,528,30,30,20,0,234,0,0,0,0,0,6,2009,6,5,164500
89,50,0,105.0,8470,20,20,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,3,0.0,20,20,1,30,20,10,10,0,10,0,1013,1013,1,30,0,4,1013,0,513,1526,0,0,1,0,2,1,20,6,6,0,0,6,0,0,0,0,0,0,0,0,0,156,0,0,0,0,10,2009,3,0,85000
90,20,3,60.0,8070,20,30,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,1,12,13,3,0.0,30,30,2,40,30,10,60,588,10,0,402,990,1,50,10,4,990,0,0,990,1,0,1,0,3,1,30,5,6,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8,2007,8,4,123600
91,20,3,60.0,7200,20,30,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,14,3,0.0,30,30,3,0,0,0,0,0,0,0,0,0,1,30,10,0,1040,0,0,1040,0,0,1,0,2,1,30,4,6,0,0,5,69,10,2,420,30,30,20,0,29,0,0,0,0,0,7,2006,8,4,109900
92,20,3,85.0,8500,20,30,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,0,203.0,30,30,1,30,30,10,30,600,10,0,635,1235,1,30,10,4,1235,0,0,1235,0,0,1,0,2,1,30,6,6,0,0,1,58,10,2,480,30,30,20,0,0,0,0,0,0,0,12,2006,8,0,98600
93,30,3,80.0,13360,20,20,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,3,0.0,30,40,0,40,30,10,50,713,10,0,163,876,1,50,10,4,964,0,0,964,1,0,1,0,2,1,30,5,6,0,0,5,98,10,2,432,30,30,20,0,0,44,0,0,0,0,8,2009,8,4,163500
94,190,0,60.0,7200,20,30,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,3,0.0,30,30,0,30,20,20,30,1046,10,0,168,1214,2,50,0,4,1260,1031,0,2291,0,1,2,0,4,2,30,9,6,1,40,5,119,10,2,506,30,30,20,0,0,0,0,99,0,0,11,2007,8,4,133900
95,60,3,69.0,9337,20,20,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,3,0.0,30,40,2,40,30,10,60,648,10,0,176,824,1,50,10,4,905,881,0,1786,1,0,2,1,3,1,40,7,6,0,0,1,22,20,2,684,30,30,20,0,162,0,0,0,0,0,5,2007,8,4,204750
96,60,3,0.0,9765,20,10,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,12,13,1,68.0,50,40,2,40,40,10,50,310,10,0,370,680,1,40,10,4,680,790,0,1470,0,0,2,1,3,1,30,6,6,1,30,3,26,30,2,420,30,30,20,232,63,0,0,0,0,480,4,2009,8,4,185000
97,20,3,78.0,10264,20,20,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,1,183.0,40,30,2,40,30,30,50,1162,10,0,426,1588,1,50,10,4,1588,0,0,1588,0,0,2,0,3,1,40,6,6,0,0,1,20,20,2,472,30,30,20,158,29,0,0,0,0,0,8,2006,8,4,214000
98,20,3,73.0,10921,20,30,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,1,48.0,30,30,1,30,30,10,30,520,10,0,440,960,1,30,10,1,960,0,0,960,1,0,1,0,3,1,30,6,6,0,0,1,54,30,1,432,30,30,10,120,0,0,0,0,0,0,5,2007,8,4,94750
99,30,3,85.0,10625,20,30,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,3,0.0,30,30,0,30,30,10,50,108,10,0,350,458,1,20,0,4,835,0,0,835,0,0,1,0,2,1,30,5,6,0,0,2,99,10,1,366,20,30,20,0,0,77,0,0,0,400,5,2010,0,0,83000
100,20,3,77.0,9320,20,20,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,3,0.0,30,30,1,30,30,10,50,569,10,0,381,950,1,20,10,4,1225,0,0,1225,1,0,1,1,3,1,30,6,6,0,0,6,0,0,0,0,0,0,20,352,0,0,0,0,0,400,1,2010,8,4,128950
101,20,3,0.0,10603,20,20,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,1,28.0,30,30,2,30,30,20,50,1200,10,0,410,1610,1,40,10,4,1610,0,0,1610,1,0,2,0,3,1,40,6,6,2,30,1,42,20,2,480,30,30,20,168,68,0,0,0,0,0,2,2010,8,4,205000
102,60,3,77.0,9206,20,30,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,336.0,40,30,1,40,30,10,10,0,10,0,741,741,1,30,10,4,977,755,0,1732,0,0,2,1,3,1,40,7,6,1,30,1,34,30,2,476,30,30,20,192,46,0,0,0,0,0,6,2010,8,4,178000
103,90,3,64.0,7018,20,30,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,3,0.0,30,20,3,0,0,0,0,0,0,0,0,0,1,30,10,4,1535,0,0,1535,0,0,2,0,4,2,30,8,6,0,0,1,40,10,2,410,30,30,20,0,0,0,0,0,0,0,6,2009,8,2,118964
104,20,3,94.0,10402,20,20,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,3,0.0,30,30,2,40,30,10,10,0,10,0,1226,1226,1,50,10,4,1226,0,0,1226,0,0,2,0,3,1,40,6,6,0,0,1,10,20,3,740,30,30,20,0,36,0,0,0,0,0,5,2010,8,4,198900
105,50,4,0.0,7758,20,30,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,1,600.0,30,20,2,30,30,10,20,224,10,0,816,1040,1,50,10,1,1226,592,0,1818,0,0,1,1,4,1,30,7,6,2,30,5,68,10,1,240,30,30,20,0,0,0,0,184,0,0,6,2007,8,4,169500
106,60,1,75.0,9375,20,30,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,1,768.0,40,30,2,50,30,10,10,0,10,0,1053,1053,1,50,10,4,1053,939,0,1992,0,0,2,1,3,1,40,9,6,1,40,1,16,20,2,648,30,30,20,140,45,0,0,0,0,0,8,2008,8,4,250000
107,30,4,60.0,10800,20,30,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,3,0.0,30,30,0,20,30,10,10,0,10,0,641,641,1,40,10,4,1047,0,0,1047,0,0,1,0,2,1,30,6,6,0,0,5,65,10,1,273,20,20,0,0,0,0,0,0,0,450,8,2007,8,4,100000
108,20,4,50.0,6000,20,30,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,3,0.0,30,30,1,30,30,10,50,104,40,169,516,789,1,50,10,4,789,0,0,789,0,0,1,0,2,1,30,5,6,0,0,5,71,10,1,250,30,30,20,0,0,0,0,0,0,0,4,2008,8,5,115000
109,50,4,85.0,8500,20,30,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,3,0.0,30,30,1,30,30,10,10,0,10,0,793,793,2,30,0,1,997,520,0,1517,0,0,2,0,3,1,20,7,6,0,0,6,0,0,0,0,0,0,0,0,0,144,0,0,0,0,8,2007,8,4,115000
110,20,3,105.0,11751,20,20,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,1,480.0,30,30,1,40,30,10,40,705,10,0,1139,1844,1,50,10,4,1844,0,0,1844,0,0,2,0,3,1,30,7,6,1,30,1,42,20,2,546,30,30,20,0,122,0,0,0,0,0,1,2010,0,4,190000
111,50,3,75.0,9525,20,30,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,3,0.0,30,30,1,30,20,10,30,444,10,0,550,994,1,40,10,4,1216,639,0,1855,0,0,2,0,4,1,30,7,6,0,0,1,65,10,1,325,30,30,20,182,0,0,0,0,0,0,10,2006,8,4,136900
112,80,3,0.0,7750,20,20,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,3,0.0,30,30,2,40,30,10,60,250,10,0,134,384,1,50,10,4,774,656,0,1430,0,0,2,1,3,1,30,7,6,1,30,3,19,30,2,400,30,30,20,180,0,0,0,0,0,0,4,2010,8,4,180000
113,60,3,77.0,9965,20,30,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,4,220.0,40,30,2,50,30,30,60,984,10,0,280,1264,1,50,10,4,1282,1414,0,2696,1,0,2,1,4,1,50,10,6,1,40,3,12,30,3,792,30,30,20,120,184,0,0,168,0,0,10,2007,6,5,383970
114,20,3,0.0,21000,20,30,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,13,14,1,184.0,30,40,1,40,30,20,50,35,30,869,905,1809,1,30,10,4,2259,0,0,2259,1,0,2,0,3,1,40,7,6,2,40,2,66,10,2,450,30,30,20,166,120,192,0,0,0,0,10,2007,0,0,217000
115,70,3,61.0,7259,20,20,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,13,14,3,0.0,30,30,1,30,30,10,50,774,20,150,104,1028,1,50,10,4,1436,884,0,2320,1,0,2,1,3,1,40,9,6,1,30,5,74,10,1,180,30,30,20,224,0,0,0,0,0,0,7,2007,8,4,259500
116,160,1,34.0,3230,20,30,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,1129.0,30,30,2,40,30,10,60,419,10,0,310,729,1,40,10,4,729,729,0,1458,0,0,2,1,2,1,30,5,6,1,20,5,20,10,2,440,30,30,20,0,32,0,0,0,0,0,6,2007,8,4,176000
117,20,3,0.0,11616,20,30,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,13,14,1,116.0,30,30,1,30,30,10,20,170,40,670,252,1092,1,30,10,4,1092,0,0,1092,0,1,1,0,3,1,30,6,6,1,10,1,57,10,1,288,30,30,20,0,20,144,0,0,0,0,9,2009,8,4,139000
118,20,3,74.0,8536,20,30,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,12,13,3,0.0,30,30,2,40,30,10,10,0,10,0,1125,1125,1,40,10,4,1125,0,0,1125,0,0,1,1,2,1,30,5,6,0,0,1,12,10,2,430,30,30,20,80,64,0,0,0,0,0,4,2007,6,5,155000
119,60,3,90.0,12376,20,30,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,3,0.0,30,30,2,40,30,20,60,1470,10,0,203,1673,1,40,10,4,1699,1523,0,3222,1,0,3,0,5,1,40,11,6,2,30,1,29,10,3,594,30,30,20,367,0,0,0,0,0,0,5,2010,8,4,320000
120,60,3,65.0,8461,20,30,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,3,0.0,40,30,2,40,30,10,10,0,10,0,728,728,1,50,10,4,728,728,0,1456,0,0,2,1,3,1,40,8,6,1,40,1,14,30,2,390,30,30,20,0,24,0,0,0,0,0,7,2006,6,5,163990
121,80,3,0.0,21453,20,20,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,9,10,3,0.0,30,30,1,30,30,40,50,938,10,0,0,938,1,50,10,4,988,0,0,988,1,0,1,0,1,1,30,4,6,2,30,1,50,10,2,540,30,30,20,0,130,0,130,0,0,0,10,2006,8,4,180000
122,50,4,50.0,6060,20,30,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,3,0.0,30,30,2,30,30,10,10,0,10,0,732,732,1,40,10,4,772,351,0,1123,0,0,1,0,3,1,30,4,6,0,0,5,40,10,1,264,30,30,10,0,0,140,0,0,0,0,6,2007,8,4,100000
123,20,3,75.0,9464,20,30,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,1,135.0,30,40,1,30,30,10,40,570,10,0,510,1080,1,40,10,4,1080,0,0,1080,0,0,1,0,3,1,30,5,6,0,0,1,61,10,1,288,30,30,20,0,0,0,0,130,0,0,6,2008,8,4,136000
124,120,3,55.0,7892,20,30,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,9,10,3,0.0,40,30,2,40,30,10,60,300,10,0,899,1199,1,50,10,4,1199,0,0,1199,0,0,2,0,2,1,40,5,6,0,0,1,26,20,2,530,30,30,20,0,63,0,0,0,0,0,3,2008,8,4,153900
125,20,3,48.0,17043,20,20,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,3,0.0,30,40,1,40,20,10,10,0,10,0,1362,1362,1,30,10,4,1586,0,0,1586,0,0,2,0,3,1,30,7,6,1,30,1,40,10,2,435,30,30,20,192,0,0,0,0,0,0,1,2009,8,4,181000
126,190,4,60.0,6780,20,30,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,13,14,3,0.0,30,20,1,30,30,30,60,490,10,0,30,520,1,40,0,4,520,0,234,754,1,0,1,0,2,1,30,5,6,0,0,6,0,0,0,0,0,0,0,53,0,0,0,0,0,0,6,2006,8,4,84500
127,120,3,0.0,4928,20,20,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,9,10,3,0.0,30,30,1,40,30,10,50,120,10,0,958,1078,1,30,10,4,958,0,0,958,0,0,2,0,2,1,30,5,6,1,30,1,42,20,2,440,30,30,20,0,205,0,0,0,0,0,2,2007,8,4,128000
128,45,4,55.0,4388,20,20,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,14,14,3,0.0,30,40,0,30,30,10,20,116,10,0,556,672,1,50,10,4,840,0,0,840,0,0,1,0,3,1,30,5,6,1,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,8,4,87000
129,60,3,69.0,7590,20,30,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,12,13,1,266.0,30,30,1,30,30,10,40,512,10,0,148,660,1,30,10,4,660,688,0,1348,0,0,1,1,3,1,30,6,6,1,20,1,53,20,2,453,30,30,20,188,108,0,0,0,0,0,7,2006,8,4,155000
130,20,3,69.0,8973,20,30,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,9,10,1,85.0,30,30,1,30,30,10,30,567,40,28,413,1008,1,30,10,0,1053,0,0,1053,0,1,1,1,3,1,50,6,6,0,0,0,21,20,2,750,30,30,20,0,80,0,180,0,0,0,7,2006,8,0,150000
131,60,3,88.0,14200,20,30,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,1,309.0,30,30,1,30,30,10,30,445,10,0,479,924,1,50,10,4,1216,941,0,2157,0,0,2,1,4,1,40,8,6,2,40,1,53,30,2,487,30,30,20,105,66,0,0,0,0,0,5,2006,8,4,226000
132,60,3,0.0,12224,20,20,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,40.0,40,30,2,40,30,10,60,695,10,0,297,992,1,50,10,4,1022,1032,0,2054,1,0,2,1,3,1,40,7,6,1,30,3,19,20,2,390,30,30,20,24,48,0,0,0,0,0,7,2009,8,4,244000
133,20,3,75.0,7388,20,30,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,3,0.0,30,30,1,30,30,10,30,405,10,0,658,1063,1,40,10,4,1327,0,0,1327,1,0,1,0,3,1,40,7,6,0,0,5,45,10,2,624,30,30,20,0,0,0,0,0,0,0,7,2007,8,4,150750
134,20,3,0.0,6853,20,20,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,12,13,1,136.0,40,30,2,50,30,10,60,1005,10,0,262,1267,1,50,10,4,1296,0,0,1296,1,0,2,0,2,1,40,6,6,0,0,1,18,30,2,471,30,30,20,192,25,0,0,0,0,0,6,2009,8,4,220000
135,20,3,78.0,10335,20,20,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,9,10,3,0.0,30,30,1,30,30,10,30,570,10,0,891,1461,1,40,10,4,1721,0,0,1721,0,0,2,1,3,1,30,7,2,1,30,1,51,20,2,440,30,30,20,0,96,180,0,0,0,0,7,2006,8,4,180000
136,20,3,80.0,10400,20,30,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,9,10,1,288.0,30,30,2,30,30,10,10,0,10,0,1304,1304,1,40,10,4,1682,0,0,1682,0,0,2,0,3,1,30,7,6,1,40,1,49,10,2,530,30,30,20,98,0,0,0,0,0,0,5,2008,8,4,174000
137,20,3,0.0,10355,20,20,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,1,196.0,30,30,1,30,30,10,40,695,10,0,519,1214,1,30,10,4,1214,0,0,1214,0,0,2,0,3,1,30,5,6,1,20,1,52,20,1,318,30,30,20,0,111,0,0,0,0,0,7,2007,8,4,143000
138,90,3,82.0,11070,20,30,3,0,4,0,11,2,2,2,2,7,5,1988,1989,1,1,12,13,1,70.0,30,30,1,30,30,10,10,0,10,0,1907,1907,1,40,10,4,1959,0,0,1959,0,0,3,0,5,2,30,9,6,0,0,0,30,10,3,766,30,30,20,0,0,0,0,0,0,0,7,2006,8,3,171000
139,60,3,73.0,9066,20,20,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,12,13,1,320.0,40,30,2,40,30,20,60,668,10,0,336,1004,1,50,10,4,1004,848,0,1852,0,0,2,1,3,1,40,7,6,2,30,1,20,30,3,660,30,30,20,224,106,0,0,0,0,0,12,2008,8,4,230000
140,60,3,65.0,15426,20,20,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,3,0.0,30,30,2,40,30,10,60,821,10,0,107,928,1,50,10,4,928,836,0,1764,1,0,2,1,3,1,40,7,6,0,0,1,22,20,2,470,30,30,20,276,99,0,0,0,0,0,8,2009,8,4,231500
141,20,3,70.0,10500,20,30,3,0,2,0,12,2,2,0,2,4,5,1971,1971,1,1,6,6,3,0.0,30,30,1,30,30,10,50,432,10,0,432,864,1,30,10,4,864,0,0,864,0,0,1,0,3,1,30,5,6,1,10,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,2010,4,4,115000
142,20,3,78.0,11645,20,30,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,3,0.0,40,30,2,40,30,30,60,1300,10,0,434,1734,1,50,10,4,1734,0,0,1734,1,0,2,0,3,1,40,7,6,0,0,1,14,30,2,660,30,30,20,160,24,0,0,0,0,0,1,2006,8,4,260000
143,50,3,71.0,8520,20,30,3,0,0,0,12,0,2,0,0,5,4,1952,1952,1,1,3,14,3,0.0,30,20,1,30,30,10,30,507,10,0,403,910,1,20,10,4,910,475,0,1385,0,0,2,0,4,1,30,6,6,0,0,5,19,10,2,720,30,30,20,0,0,0,0,0,0,0,6,2010,8,4,166000
144,20,3,78.0,10335,20,20,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,1,183.0,40,30,2,40,30,40,60,679,10,0,811,1490,1,50,10,4,1501,0,0,1501,1,0,2,0,3,1,40,6,6,0,0,1,20,20,2,577,30,30,20,144,29,0,0,0,0,0,6,2009,8,4,204000
145,90,4,70.0,9100,20,30,3,0,4,0,19,5,2,2,2,5,5,1963,1963,1,1,6,6,1,336.0,30,30,1,30,30,10,30,1332,10,0,396,1728,1,30,10,4,1728,0,0,1728,1,0,2,0,6,2,30,10,6,0,0,5,56,10,2,504,30,30,20,0,0,0,0,0,0,0,11,2006,4,0,125000
146,160,4,24.0,2522,20,30,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,1,12,13,4,50.0,40,30,2,40,30,10,10,0,10,0,970,970,1,50,10,4,970,739,0,1709,0,0,2,0,3,1,40,7,0,0,0,5,15,10,2,380,30,30,20,0,40,0,0,0,0,0,4,2006,8,4,130000
147,30,4,51.0,6120,20,30,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,1,13,14,3,0.0,30,30,0,30,30,10,40,209,10,0,506,715,1,30,10,0,875,0,0,875,1,0,1,0,2,1,30,5,6,0,0,5,88,10,1,180,20,30,20,48,0,0,0,0,0,0,11,2009,8,4,105000
148,60,3,0.0,9505,20,20,3,0,1,0,8,2,2,0,5,7,5,2001,2001,1,1,12,13,1,180.0,40,30,2,40,30,10,10,0,10,0,884,884,1,50,10,4,884,1151,0,2035,0,0,2,1,3,1,40,8,6,1,40,3,18,30,2,434,30,30,20,144,48,0,0,0,0,0,5,2010,8,4,222500
149,20,3,63.0,7500,20,30,3,0,4,0,20,2,2,0,2,7,5,2004,2005,1,1,12,13,1,120.0,30,30,2,40,30,10,60,680,10,0,400,1080,1,50,10,4,1080,0,0,1080,1,0,1,0,3,1,40,6,6,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,2008,8,4,141000
150,50,4,0.0,6240,20,30,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,1,8,8,3,0.0,30,30,0,40,30,10,10,0,10,0,896,896,1,40,10,0,896,448,0,1344,0,0,1,0,3,1,30,7,6,0,0,5,83,10,1,240,20,30,20,200,114,0,0,0,0,0,4,2006,8,4,115000
151,20,3,120.0,10356,20,30,3,0,0,0,5,2,2,0,2,5,6,1975,1975,1,1,6,6,3,0.0,30,30,1,30,30,30,40,716,10,0,253,969,1,30,10,4,969,0,0,969,0,0,1,1,3,1,30,5,6,0,0,1,44,10,2,440,30,30,20,0,0,0,0,0,0,0,1,2007,8,4,122000
152,20,3,107.0,13891,20,30,3,0,4,0,16,2,2,0,2,8,5,2007,2008,3,1,12,13,4,436.0,40,30,2,50,30,40,60,1400,10,0,310,1710,1,50,10,4,1710,0,0,1710,1,0,2,0,2,1,40,6,6,1,40,1,12,20,3,866,30,30,20,0,102,0,0,0,0,0,1,2008,6,5,372402
153,60,3,0.0,14803,20,20,3,0,1,0,14,2,2,0,5,6,5,1971,1971,1,1,6,6,1,252.0,30,30,1,30,30,10,30,416,10,0,409,825,1,40,10,4,1097,896,0,1993,0,0,2,1,4,1,30,8,6,1,40,1,48,20,2,495,30,30,20,0,66,0,0,0,0,0,6,2006,8,4,190000
154,20,3,0.0,13500,20,30,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,1,3,10,3,0.0,30,30,1,40,30,40,40,429,50,1080,93,1602,1,40,10,4,1252,0,0,1252,1,0,1,0,1,1,30,4,6,1,40,1,59,20,2,564,30,30,20,409,0,0,0,0,0,0,3,2008,8,4,235000
155,30,4,84.0,11340,20,30,3,0,0,0,17,2,2,0,2,6,5,1923,1950,1,1,13,14,3,0.0,30,30,0,30,30,10,10,0,10,0,1200,1200,1,30,10,0,1200,0,0,1200,0,0,1,0,4,1,30,7,6,0,0,5,96,10,1,312,20,20,20,0,0,228,0,0,0,0,3,2006,8,3,125000
156,50,3,60.0,9600,20,30,3,0,0,0,7,0,2,0,0,6,5,1924,1950,1,1,13,14,3,0.0,30,30,0,30,30,10,10,0,10,0,572,572,3,20,0,1,572,524,0,1096,0,0,1,0,2,1,30,5,6,0,0,6,0,0,0,0,0,0,0,0,8,128,0,0,0,0,4,2008,8,4,79000
157,20,3,60.0,7200,20,30,3,0,4,0,12,2,2,0,2,5,7,1950,1950,3,1,13,14,3,0.0,30,30,1,0,0,0,0,0,0,0,0,0,1,30,10,1,1040,0,0,1040,0,0,1,0,2,1,30,5,6,0,0,5,69,10,2,625,30,30,20,0,0,0,0,0,0,0,6,2006,8,4,109500
158,60,3,92.0,12003,20,30,3,0,0,0,23,2,2,0,5,8,5,2009,2010,1,1,12,13,1,84.0,40,30,2,50,30,10,10,0,10,0,774,774,1,50,10,4,774,1194,0,1968,0,0,2,1,4,1,50,8,6,1,40,3,10,30,3,680,30,30,20,0,75,0,0,0,0,0,5,2010,6,5,269500
159,60,1,100.0,12552,20,30,3,0,0,0,21,2,2,0,5,7,5,2004,2005,1,1,12,13,3,0.0,40,30,2,40,30,10,60,222,10,0,769,991,1,50,10,4,991,956,0,1947,0,0,2,1,3,1,40,8,6,1,40,1,15,20,2,678,30,30,20,0,136,0,0,0,0,0,5,2010,8,4,254900
